text,author,title
ἦ οὐχ ἅλις ὡς τὸ πάροιθεν ἐκείρετε πολλὰ καὶ ἐσθλὰ,Homer,Odyssey
"κτήματʼ ἐμά, μνηστῆρες, ἐγὼ δʼ ἔτι νήπιος ἦα;",Homer,Odyssey
νῦν δʼ ὅτε δὴ μέγας εἰμὶ καὶ ἄλλων μῦθον ἀκούων,Homer,Odyssey
"πυνθάνομαι, καὶ δή μοι ἀέξεται ἔνδοθι θυμός,",Homer,Odyssey
"πειρήσω, ὥς κʼ ὔμμι κακὰς ἐπὶ κῆρας ἰήλω,",Homer,Odyssey
"ἠὲ Πύλονδʼ ἐλθών, ἢ αὐτοῦ τῷδʼ ἐνὶ δήμῳ.",Homer,Odyssey
"εἶμι μέν, οὐδʼ ἁλίη ὁδὸς ἔσσεται ἣν ἀγορεύω,",Homer,Odyssey
ἔμπορος· οὐ γὰρ νηὸς ἐπήβολος οὐδʼ ἐρετάων,Homer,Odyssey
γίγνομαι· ὥς νύ που ὔμμιν ἐείσατο κέρδιον εἶναι.,Homer,Odyssey
"ἦ ῥα, καὶ ἐκ χειρὸς χεῖρα σπάσατʼ Ἀντινόοιο",Homer,Odyssey
ῥεῖα· μνηστῆρες δὲ δόμον κάτα δαῖτα πένοντο.,Homer,Odyssey
οἱ δʼ ἐπελώβευον καὶ ἐκερτόμεον ἐπέεσσιν.,Homer,Odyssey
ὧδε δέ τις εἴπεσκε νέων ὑπερηνορεόντων·,Homer,Odyssey
ἦ μάλα Τηλέμαχος φόνον ἡμῖν μερμηρίζει.,Homer,Odyssey
ἤ τινας ἐκ Πύλου ἄξει ἀμύντορας ἠμαθόεντος,Homer,Odyssey
"ἢ ὅ γε καὶ Σπάρτηθεν, ἐπεί νύ περ ἵεται αἰνῶς·",Homer,Odyssey
"ἠὲ καὶ εἰς Ἐφύρην ἐθέλει, πίειραν ἄρουραν,",Homer,Odyssey
"ἐλθεῖν, ὄφρʼ ἔνθεν θυμοφθόρα φάρμακʼ ἐνείκῃ,",Homer,Odyssey
ἐν δὲ βάλῃ κρητῆρι καὶ ἡμέας πάντας ὀλέσσῃ.,Homer,Odyssey
ἄλλος δʼ αὖτʼ εἴπεσκε νέων ὑπερηνορεόντων·,Homer,Odyssey
"τίς δʼ οἶδʼ, εἴ κε καὶ αὐτὸς ἰὼν κοίλης ἐπὶ νηὸς",Homer,Odyssey
τῆλε φίλων ἀπόληται ἀλώμενος ὥς περ Ὀδυσσεύς;,Homer,Odyssey
οὕτω κεν καὶ μᾶλλον ὀφέλλειεν πόνον ἄμμιν·,Homer,Odyssey
"κτήματα γάρ κεν πάντα δασαίμεθα, οἰκία δʼ αὖτε",Homer,Odyssey
τούτου μητέρι δοῖμεν ἔχειν ἠδʼ ὅς τις ὀπυίοι.,Homer,Odyssey
"ὣς φάν, ὁ δʼ ὑψόροφον θάλαμον κατεβήσετο πατρὸς",Homer,Odyssey
"εὐρύν, ὅθι νητὸς χρυσὸς καὶ χαλκὸς ἔκειτο",Homer,Odyssey
ἐσθής τʼ ἐν χηλοῖσιν ἅλις τʼ ἐυῶδες ἔλαιον·,Homer,Odyssey
ἐν δὲ πίθοι οἴνοιο παλαιοῦ ἡδυπότοιο,Homer,Odyssey
"ἕστασαν, ἄκρητον θεῖον ποτὸν ἐντὸς ἔχοντες,",Homer,Odyssey
"ἑξείης ποτὶ τοῖχον ἀρηρότες, εἴ ποτʼ Ὀδυσσεὺς",Homer,Odyssey
οἴκαδε νοστήσειε καὶ ἄλγεα πολλὰ μογήσας.,Homer,Odyssey
"κληισταὶ δʼ ἔπεσαν σανίδες πυκινῶς ἀραρυῖαι,",Homer,Odyssey
δικλίδες· ἐν δὲ γυνὴ ταμίη νύκτας τε καὶ ἦμαρ,Homer,Odyssey
"ἔσχʼ, ἣ πάντʼ ἐφύλασσε νόου πολυϊδρείῃσιν,",Homer,Odyssey
"Εὐρύκλειʼ, Ὦπος θυγάτηρ Πεισηνορίδαο.",Homer,Odyssey
τὴν τότε Τηλέμαχος προσέφη θαλαμόνδε καλέσσας·,Homer,Odyssey
"μαῖʼ, ἄγε δή μοι οἶνον ἐν ἀμφιφορεῦσιν
                     ἄφυσσον",Homer,Odyssey
"ἡδύν, ὅτις μετὰ τὸν λαρώτατος ὃν σὺ φυλάσσεις",Homer,Odyssey
"κεῖνον ὀιομένη τὸν κάμμορον, εἴ ποθεν ἔλθοι",Homer,Odyssey
διογενὴς Ὀδυσεὺς θάνατον καὶ κῆρας ἀλύξας.,Homer,Odyssey
δώδεκα δʼ ἔμπλησον καὶ πώμασιν ἄρσον ἅπαντας.,Homer,Odyssey
ἐν δέ μοι ἄλφιτα χεῦον ἐϋρραφέεσσι δοροῖσιν·,Homer,Odyssey
εἴκοσι δʼ ἔστω μέτρα μυληφάτου ἀλφίτου ἀκτῆς.,Homer,Odyssey
αὐτὴ δʼ οἴη ἴσθι· τὰ δʼ ἁθρόα πάντα τετύχθω·,Homer,Odyssey
"ἑσπέριος γὰρ ἐγὼν αἱρήσομαι, ὁππότε κεν δὴ",Homer,Odyssey
μήτηρ εἰς ὑπερῷʼ ἀναβῇ κοίτου τε μέδηται.,Homer,Odyssey
εἶμι γὰρ ἐς Σπάρτην τε καὶ ἐς Πύλον ἠμαθόεντα,Homer,Odyssey
"νόστον πευσόμενος πατρὸς φίλου, ἤν που ἀκούσω.",Homer,Odyssey
"ὣς φάτο, κώκυσεν δὲ φίλη τροφὸς Εὐρύκλεια,",Homer,Odyssey
καί ῥʼ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα·,Homer,Odyssey
"τίπτε δέ τοι, φίλε τέκνον, ἐνὶ φρεσὶ τοῦτο νόημα",Homer,Odyssey
ἔπλετο; πῇ δʼ ἐθέλεις ἰέναι πολλὴν ἐπὶ γαῖαν,Homer,Odyssey
μοῦνος ἐὼν ἀγαπητός; ὁ δʼ ὤλετο τηλόθι πάτρης,Homer,Odyssey
διογενὴς Ὀδυσεὺς ἀλλογνώτῳ ἐνὶ δήμῳ.,Homer,Odyssey
"οἱ δέ τοι αὐτίκʼ ἰόντι κακὰ φράσσονται ὀπίσσω,",Homer,Odyssey
"ὥς κε δόλῳ φθίῃς, τάδε δʼ αὐτοὶ πάντα δάσονται.",Homer,Odyssey
ἀλλὰ μένʼ αὖθʼ ἐπὶ σοῖσι καθήμενος· οὐδέ τί σε χρὴ,Homer,Odyssey
πόντον ἐπʼ ἀτρύγετον κακὰ πάσχειν οὐδʼ ἀλάλησθαι.,Homer,Odyssey
τὴν δʼ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·,Homer,Odyssey
"θάρσει, μαῖʼ, ἐπεὶ οὔ τοι ἄνευ θεοῦ ἥδε γε βουλή.",Homer,Odyssey
"ἀλλʼ ὄμοσον μὴ μητρὶ φίλῃ τάδε μυθήσασθαι,",Homer,Odyssey
"πρίν γʼ ὅτʼ ἂν ἑνδεκάτη τε δυωδεκάτη τε γένηται,",Homer,Odyssey
"ἢ αὐτὴν ποθέσαι καὶ ἀφορμηθέντος ἀκοῦσαι,",Homer,Odyssey
ὡς ἂν μὴ κλαίουσα κατὰ χρόα καλὸν ἰάπτῃ.,Homer,Odyssey
"ὣς ἄρʼ ἔφη, γρῆυς δὲ θεῶν μέγαν ὅρκον ἀπώμνυ.",Homer,Odyssey
"αὐτὰρ ἐπεί ῥʼ ὄμοσέν τε τελεύτησέν τε τὸν ὅρκον,",Homer,Odyssey
"αὐτίκʼ ἔπειτά οἱ οἶνον ἐν ἀμφιφορεῦσιν ἄφυσσεν,",Homer,Odyssey
ἐν δέ οἱ ἄλφιτα χεῦεν ἐϋρραφέεσσι δοροῖσι.,Homer,Odyssey
Τηλέμαχος δʼ ἐς δώματʼ ἰὼν μνηστῆρσιν ὁμίλει.,Homer,Odyssey
"ἔνθʼ αὖτʼ ἄλλʼ ἐνόησε θεά, γλαυκῶπις Ἀθήνη.",Homer,Odyssey
"Τηλεμάχῳ ἐικυῖα κατὰ πτόλιν ᾤχετο πάντῃ,",Homer,Odyssey
"καί ῥα ἑκάστῳ φωτὶ παρισταμένη φάτο μῦθον,",Homer,Odyssey
ἑσπερίους δʼ ἐπὶ νῆα θοὴν ἀγέρεσθαι ἀνώγει.,Homer,Odyssey
ἡ δʼ αὖτε Φρονίοιο Νοήμονα φαίδιμον υἱὸν,Homer,Odyssey
ᾔτεε νῆα θοήν· ὁ δέ οἱ πρόφρων ὑπέδεκτο.,Homer,Odyssey
"δύσετό τʼ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί,",Homer,Odyssey
"καὶ τότε νῆα θοὴν ἅλαδʼ εἴρυσε, πάντα δʼ ἐν αὐτῇ",Homer,Odyssey
"ὅπλʼ ἐτίθει, τά τε νῆες ἐύσσελμοι φορέουσι.",Homer,Odyssey
"στῆσε δʼ ἐπʼ ἐσχατιῇ λιμένος, περὶ δʼ ἐσθλοὶ ἑταῖροι",Homer,Odyssey
ἁθρόοι ἠγερέθοντο· θεὰ δʼ ὤτρυνεν ἕκαστον.,Homer,Odyssey
"ἔνθʼ αὖτʼ ἄλλʼ ἐνόησε θεά, γλαυκῶπις Ἀθήνη.",Homer,Odyssey
βῆ ῤʼ ἰέναι πρὸς δώματʼ Ὀδυσσῆος θείοιο·,Homer,Odyssey
"ἔνθα μνηστήρεσσιν ἐπὶ γλυκὺν ὕπνον ἔχευε,",Homer,Odyssey
"πλάζε δὲ πίνοντας, χειρῶν δʼ ἔκβαλλε κύπελλα.",Homer,Odyssey
"οἱ δʼ εὕδειν ὤρνυντο κατὰ πτόλιν, οὐδʼ ἄρʼ ἔτι δὴν",Homer,Odyssey
"ἥατʼ, ἐπεί σφισιν ὕπνος ἐπὶ βλεφάροισιν ἔπιπτεν.",Homer,Odyssey
αὐτὰρ Τηλέμαχον προσέφη γλαυκῶπις Ἀθήνη,Homer,Odyssey
"ἐκπροκαλεσσαμένη μεγάρων ἐὺ ναιεταόντων,",Homer,Odyssey
Μέντορι εἰδομένη ἠμὲν δέμας ἠδὲ καὶ αὐδήν·,Homer,Odyssey
"Τηλέμαχʼ, ἤδη μέν τοι ἐυκνήμιδες ἑταῖροι",Homer,Odyssey
ἥατʼ ἐπήρετμοι τὴν σὴν ποτιδέγμενοι ὁρμήν·,Homer,Odyssey
"ἀλλʼ ἴομεν, μὴ δηθὰ διατρίβωμεν ὁδοῖο.",Homer,Odyssey
ὣς ἄρα φωνήσασʼ ἡγήσατο Παλλὰς Ἀθήνη,Homer,Odyssey
καρπαλίμως· ὁ δʼ ἔπειτα μετʼ ἴχνια βαῖνε θεοῖο.,Homer,Odyssey
"αὐτὰρ ἐπεί ῥʼ ἐπὶ νῆα κατήλυθον ἠδὲ θάλασσαν,",Homer,Odyssey
εὗρον ἔπειτʼ ἐπὶ θινὶ κάρη κομόωντας ἑταίρους.,Homer,Odyssey
τοῖσι δὲ καὶ μετέειφʼ ἱερὴ ἲς Τηλεμάχοιο·,Homer,Odyssey
"δεῦτε, φίλοι, ἤια φερώμεθα· πάντα γὰρ ἤδη",Homer,Odyssey
"ἁθρόʼ ἐνὶ μεγάρῳ. μήτηρ δʼ ἐμὴ οὔ τι πέπυσται,",Homer,Odyssey
"οὐδʼ ἄλλαι δμωαί, μία δʼ οἴη μῦθον ἄκουσεν.",Homer,Odyssey
"ὣς ἄρα φωνήσας ἡγήσατο, τοὶ δʼ ἅμʼ ἕποντο.",Homer,Odyssey
οἱ δʼ ἄρα πάντα φέροντες ἐυσσέλμῳ ἐπὶ νηὶ,Homer,Odyssey
"κάτθεσαν, ὡς ἐκέλευσεν Ὀδυσσῆος φίλος υἱός.",Homer,Odyssey
"ἂν δʼ ἄρα Τηλέμαχος νηὸς βαῖνʼ, ἦρχε δʼ Ἀθήνη,",Homer,Odyssey
νηὶ δʼ ἐνὶ πρυμνῇ κατʼ ἄρʼ ἕζετο· ἄγχι δʼ ἄρʼ αὐτῆς,Homer,Odyssey
"ἕζετο Τηλέμαχος. τοὶ δὲ πρυμνήσιʼ ἔλυσαν,",Homer,Odyssey
ἂν δὲ καὶ αὐτοὶ βάντες ἐπὶ κληῖσι καθῖζον.,Homer,Odyssey
"τοῖσιν δʼ ἴκμενον οὖρον ἵει γλαυκῶπις Ἀθήνη,",Homer,Odyssey
"ἀκραῆ Ζέφυρον, κελάδοντʼ ἐπὶ οἴνοπα πόντον.",Homer,Odyssey
Τηλέμαχος δʼ ἑτάροισιν ἐποτρύνας ἐκέλευσεν,Homer,Odyssey
ὅπλων ἅπτεσθαι· τοὶ δʼ ὀτρύνοντος ἄκουσαν.,Homer,Odyssey
ἱστὸν δʼ εἰλάτινον κοίλης ἔντοσθε μεσόδμης,Homer,Odyssey
"στῆσαν ἀείραντες, κατὰ δὲ προτόνοισιν ἔδησαν,",Homer,Odyssey
ἕλκον δʼ ἱστία λευκὰ ἐυστρέπτοισι βοεῦσιν.,Homer,Odyssey
"ἔπρησεν δʼ ἄνεμος μέσον ἱστίον, ἀμφὶ δὲ κῦμα",Homer,Odyssey
στείρῃ πορφύρεον μεγάλʼ ἴαχε νηὸς ἰούσης·,Homer,Odyssey
ἡ δʼ ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον.,Homer,Odyssey
δησάμενοι δʼ ἄρα ὅπλα θοὴν ἀνὰ νῆα μέλαιναν,Homer,Odyssey
"στήσαντο κρητῆρας ἐπιστεφέας οἴνοιο,",Homer,Odyssey
"λεῖβον δʼ ἀθανάτοισι θεοῖς αἰειγενέτῃσιν,",Homer,Odyssey
ἐκ πάντων δὲ μάλιστα Διὸς γλαυκώπιδι κούρῃ.,Homer,Odyssey
παννυχίη μέν ῥʼ ἥ γε καὶ ἠῶ πεῖρε κέλευθον.,Homer,Odyssey
"Ἠέλιος δʼ ἀνόρουσε, λιπὼν περικαλλέα λίμνην,",Homer,Odyssey
"οὐρανὸν ἐς πολύχαλκον, ἵνʼ ἀθανάτοισι φαείνοι",Homer,Odyssey
καὶ θνητοῖσι βροτοῖσιν ἐπὶ ζείδωρον ἄρουραν·,Homer,Odyssey
"οἱ δὲ Πύλον, Νηλῆος ἐυκτίμενον πτολίεθρον,",Homer,Odyssey
"ἷξον· τοὶ δʼ ἐπὶ θινὶ θαλάσσης ἱερὰ ῥέζον,",Homer,Odyssey
"ταύρους παμμέλανας, ἐνοσίχθονι κυανοχαίτῃ.",Homer,Odyssey
"ἐννέα δʼ ἕδραι ἔσαν, πεντακόσιοι δʼ ἐν ἑκάστῃ",Homer,Odyssey
ἥατο καὶ προύχοντο ἑκάστοθι ἐννέα ταύρους.,Homer,Odyssey
"εὖθʼ οἱ σπλάγχνα πάσαντο, θεῷ δʼ ἐπὶ μηρίʼ ἔκαιον,",Homer,Odyssey
οἱ δʼ ἰθὺς κατάγοντο ἰδʼ ἱστία νηὸς ἐίσης,Homer,Odyssey
"στεῖλαν ἀείραντες, τὴν δʼ ὥρμισαν, ἐκ δʼ ἔβαν αὐτοί·",Homer,Odyssey
"ἐκ δʼ ἄρα Τηλέμαχος νηὸς βαῖνʼ, ἦρχε δʼ Ἀθήνη.",Homer,Odyssey
"τὸν προτέρη προσέειπε θεά, γλαυκῶπις Ἀθήνη·",Homer,Odyssey
"Τηλέμαχʼ, οὐ μέν σε χρὴ ἔτʼ αἰδοῦς, οὐδʼ
                     ἠβαιόν·",Homer,Odyssey
"τοὔνεκα γὰρ καὶ πόντον ἐπέπλως, ὄφρα πύθηαι",Homer,Odyssey
"πατρός, ὅπου κύθε γαῖα καὶ ὅν τινα πότμον ἐπέσπεν.",Homer,Odyssey
ἀλλʼ ἄγε νῦν ἰθὺς κίε Νέστορος ἱπποδάμοιο·,Homer,Odyssey
εἴδομεν ἥν τινα μῆτιν ἐνὶ στήθεσσι κέκευθε.,Homer,Odyssey
"λίσσεσθαι δέ μιν αὐτός, ὅπως νημερτέα εἴπῃ·",Homer,Odyssey
ψεῦδος δʼ οὐκ ἐρέει· μάλα γὰρ πεπνυμένος ἐστί.,Homer,Odyssey
τὴν δʼ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·,Homer,Odyssey
"Μέντορ, πῶς τʼ ἄρʼ ἴω; πῶς τʼ ἂρ προσπτύξομαι αὐτόν;",Homer,Odyssey
οὐδέ τί πω μύθοισι πεπείρημαι πυκινοῖσιν·,Homer,Odyssey
αἰδὼς δʼ αὖ νέον ἄνδρα γεραίτερον ἐξερέεσθαι.,Homer,Odyssey
"τὸν δʼ αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη·",Homer,Odyssey
"Τηλέμαχʼ, ἄλλα μὲν αὐτὸς ἐνὶ φρεσὶ σῇσι νοήσεις,",Homer,Odyssey
ἄλλα δὲ καὶ δαίμων ὑποθήσεται· οὐ γὰρ ὀίω,Homer,Odyssey
οὔ σε θεῶν ἀέκητι γενέσθαι τε τραφέμεν τε.,Homer,Odyssey
ὣς ἄρα φωνήσασʼ ἡγήσατο Παλλὰς Ἀθήνη,Homer,Odyssey
καρπαλίμως· ὁ δʼ ἔπειτα μετʼ ἴχνια βαῖνε θεοῖο.,Homer,Odyssey
"ἷξον δʼ ἐς Πυλίων ἀνδρῶν ἄγυρίν τε καὶ ἕδρας,",Homer,Odyssey
"ἔνθʼ ἄρα Νέστωρ ἧστο σὺν υἱάσιν, ἀμφὶ δʼ ἑταῖροι",Homer,Odyssey
δαῖτʼ ἐντυνόμενοι κρέα τʼ ὤπτων ἄλλα τʼ ἔπειρον.,Homer,Odyssey
"οἱ δʼ ὡς οὖν ξείνους ἴδον, ἁθρόοι ἦλθον ἅπαντες,",Homer,Odyssey
χερσίν τʼ ἠσπάζοντο καὶ ἑδριάασθαι ἄνωγον.,Homer,Odyssey
πρῶτος Νεστορίδης Πεισίστρατος ἐγγύθεν ἐλθὼν,Homer,Odyssey
ἀμφοτέρων ἕλε χεῖρα καὶ ἵδρυσεν παρὰ δαιτὶ,Homer,Odyssey
κώεσιν ἐν μαλακοῖσιν ἐπὶ ψαμάθοις ἁλίῃσιν,Homer,Odyssey
πάρ τε κασιγνήτῳ Θρασυμήδεϊ καὶ πατέρι ᾧ·,Homer,Odyssey
"δῶκε δʼ ἄρα σπλάγχνων μοίρας, ἐν δʼ οἶνον ἔχευεν",Homer,Odyssey
χρυσείῳ δέπαϊ· δειδισκόμενος δὲ προσηύδα,Homer,Odyssey
Παλλάδʼ Ἀθηναίην κούρην Διὸς αἰγιόχοιο·,Homer,Odyssey
"εὔχεο νῦν, ὦ ξεῖνε, Ποσειδάωνι ἄνακτι·",Homer,Odyssey
τοῦ γὰρ καὶ δαίτης ἠντήσατε δεῦρο μολόντες.,Homer,Odyssey
"αὐτὰρ ἐπὴν σπείσῃς τε καὶ εὔξεαι, ἣ θέμις ἐστί,",Homer,Odyssey
δὸς καὶ τούτῳ ἔπειτα δέπας μελιηδέος οἴνου,Homer,Odyssey
"σπεῖσαι, ἐπεὶ καὶ τοῦτον ὀίομαι ἀθανάτοισιν",Homer,Odyssey
εὔχεσθαι· πάντες δὲ θεῶν χατέουσʼ ἄνθρωποι.,Homer,Odyssey
"ἀλλὰ νεώτερός ἐστιν, ὁμηλικίη δʼ ἐμοὶ αὐτῷ·",Homer,Odyssey
τοὔνεκα σοὶ προτέρῳ δώσω χρύσειον ἄλεισον.,Homer,Odyssey
ὣς εἰπὼν ἐν χειρὶ τίθει δέπας ἡδέος οἴνου·,Homer,Odyssey
"χαῖρε δʼ Ἀθηναίη πεπνυμένῳ ἀνδρὶ δικαίῳ,",Homer,Odyssey
οὕνεκα οἷ προτέρῃ δῶκε χρύσειον ἄλεισον·,Homer,Odyssey
αὐτίκα δʼ εὔχετο πολλὰ Ποσειδάωνι ἄνακτι·,Homer,Odyssey
"κλῦθι, Ποσείδαον γαιήοχε, μηδὲ μεγήρῃς",Homer,Odyssey
ἡμῖν εὐχομένοισι τελευτῆσαι τάδε ἔργα.,Homer,Odyssey
"Νέστορι μὲν πρώτιστα καὶ υἱάσι κῦδος ὄπαζε,",Homer,Odyssey
αὐτὰρ ἔπειτʼ ἄλλοισι δίδου χαρίεσσαν ἀμοιβὴν,Homer,Odyssey
σύμπασιν Πυλίοισιν ἀγακλειτῆς ἑκατόμβης.,Homer,Odyssey
"δὸς δʼ ἔτι Τηλέμαχον καὶ ἐμὲ πρήξαντα νέεσθαι,",Homer,Odyssey
οὕνεκα δεῦρʼ ἱκόμεσθα θοῇ σὺν νηὶ μελαίνῃ.,Homer,Odyssey
ὣς ἄρʼ ἔπειτʼ ἠρᾶτο καὶ αὐτὴ πάντα τελεύτα.,Homer,Odyssey
δῶκε δὲ Τηλεμάχῳ καλὸν δέπας ἀμφικύπελλον·,Homer,Odyssey
ὣς δʼ αὔτως ἠρᾶτο Ὀδυσσῆος φίλος υἱός.,Homer,Odyssey
"οἱ δʼ ἐπεὶ ὤπτησαν κρέʼ ὑπέρτερα καὶ ἐρύσαντο,",Homer,Odyssey
μοίρας δασσάμενοι δαίνυντʼ ἐρικυδέα δαῖτα.,Homer,Odyssey
"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,",Homer,Odyssey
τοῖς ἄρα μύθων ἦρχε Γερήνιος ἱππότα Νέστωρ·,Homer,Odyssey
νῦν δὴ κάλλιόν ἐστι μεταλλῆσαι καὶ ἐρέσθαι,Homer,Odyssey
"ξείνους, οἱ τινές εἰσιν, ἐπεὶ τάρπησαν ἐδωδῆς.",Homer,Odyssey
